DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,18-00,11.8,238,0.85,4134.64776477997,0,0,86,59,,,,,,,,
,19-00,11.6,51,0.85,870.979069094086,0,0,81,80,,,,,,,,
,20-00,11.7,60,0.85,1033.51471687635,0,0,81,80,,,,,,,,
,21-00,11.6,58,0.85,990.52521583249,0,0,81,80,,,,,,,,
,22-00,11.5,55,0.85,931.193815419218,0,0,82,65,,,,,,,,
,23-00,11.5,50,0.85,846.539832199289,0,0,82,65,,,,,,,,
,24-00,11.4,43,0.85,721.693609989724,0,0,82,65,,,,,,,,
08/05/2021,01-00,11.3,145,0.86,2440.65011345338,0,0,85,65,,,,,,,,
,02-00,11.3,145,0.86,2440.65011345338,0,0,85,65,,,,,,,,
,03-00,11.3,145,0.86,2440.65011345338,0,0,85,65,,,,,,,,
,04-00,11.3,145,0.86,2440.65011345338,0,0,88,59,,,,,,,,
,05-00,11.3,160,0.86,2693.1311596727,0,0,88,59,,,,,,,,
,06-00,11.3,220,0.86,3703.05534454996,0,0,88,59,,,,,,,,
,07-00,11.2,315,0.86,5255.18071422858,0,0,89,57,,,,,,,,
,08-00,11.2,320,0.86,5338.5962811211,0,0,89,57,,,,,,,,
,09-00,11.6,332,0.86,5736.60770029396,0,0,89,57,,,,,,,,
,10-00,11.5,274,0.86,4693.6152013986,0,0,83,89,1,,,,,,,
,11-00,11.6,217,0.86,3749.52973181864,0,0,83,89,1,,,,,,,
,12-00,11.8,300,0.86,5273.05547856269,0,0,83,89,,,,,,,,
,13-00,11.7,325,0.86,5664.06594837136,0,0,82,87,,,,,,,,
,14-00,11.6,341,0.86,5892.11815000073,0,0,82,87,,,,,,,,
,15-00,11.8,342,0.86,6011.28324556147,0,0,82,87,,,,,,,,
,16-00,11.8,316,0.86,5554.28510408603,0,0,82,89,,,,,,,,
,17-00,11.8,302,0.86,5308.20918175311,0,0,82,89,,,,,,,,
,18-00,11.9,200,0.86,3545.16159293198,0,0,82,89,,,,,,,,
,19-00,11.5,56,0.86,959.279019263947,0,0,85,63,,,,,,,,
,20-00,11.6,80,0.86,1382.31510850457,0,0,85,63,,,,,,,,
,21-00,11.7,73,0.86,1272.23635148034,0,0,85,63,,,,,,,,
,22-00,11.7,70,0.86,1219.95266580306,0,0,81,87,,,,,,,,
,23-00,11.6,58,0.86,1002.17845366581,0,0,81,87,,,,,,,,
,24-00,11.5,54,0.86,925.019054290235,0,0,81,87,,,,,,,,
08/06/2021,01-00,11.6,150,0.83,2501.42777629097,0,0,81,83,,,,,,,,
,02-00,11.6,57,0.83,950.542554990569,0,0,81,83,,,,,,,,
,03-00,11.7,57,0.83,958.736887361178,0,0,81,83,,,,,,,,
,04-00,11.7,57,0.83,958.736887361178,0,0,83,73,,,,,,,,
,05-00,11.7,100,0.83,1681.99453923014,0,0,83,73,,,,,,,,
,06-00,11.6,155,0.83,2584.80870216734,0,0,83,73,,,,,,,,
,07-00,11.4,248,0.83,4064.38885582175,0,0,87,56,,,,,,,,
,08-00,11.2,274,0.83,4411.71354016192,0,0,87,56,,,,,,,,
,09-00,11.6,284,0.83,4736.03658977757,0,0,87,56,,,,,,,,
,10-00,11.5,264,0.83,4364.56018897666,0,0,87,60,,,,,,,,
,11-00,11.7,153,0.83,2573.45164502211,0,0,87,60,,1,,,,,,
,12-00,11.8,150,0.83,2544.55584139944,0,0,87,60,,1,,,,,,
,13-00,11.7,160,0.83,2691.19126276822,0,0,85,76,,1,,,,,,
,14-00,11.9,142,0.83,2429.26014734281,0,0,85,76,,,,,,,,
,15-00,11.9,144,0.83,2463.47507899552,0,0,85,76,,,,,,,,
,16-00,11.9,146,0.83,2497.69001064824,0,0,85,76,,,,,,,,
,17-00,11.9,134,0.83,2292.40042073195,0,0,82,90,,,,,,,,
,18-00,11.9,130,0.83,2223.97055742651,0,0,82,90,,,,,,,,
,19-00,11.9,45,0.83,769.835962186101,0,0,82,90,,,,,,,,
,20-00,11.8,44,0.83,746.403046810502,0,0,82,90,,,,,,,,
,21-00,11.6,39,0.83,650.371221835653,0,0,82,90,,,,,,,,
,22-00,11.6,36,0.83,600.342666309833,0,0,82,89,,,,,,,,
,23-00,11.9,31,0.83,530.331440617092,0,0,82,89,,,,,,,,
,24-00,11.9,31,0.83,530.331440617092,0,0,82,89,,,,,,,,
08/07/2021,01-00,11.6,110,0.85,1878.5823058892,0,0,82,90,,,,,,,,
,02-00,11.6,120,0.85,2049.3625155155,0,0,82,90,,,,,,,,
,03-00,11.5,128,0.85,2167.14197043018,0,0,82,90,,,,,,,,
,04-00,11.5,129,0.85,2184.07276707417,0,0,87,61,,,,,,,,
,05-00,11.4,134,0.85,2248.99869159588,0,0,87,61,,,,,,,,
,06-00,11.3,141,0.85,2345.72506894457,0,0,87,61,,,,,,,,
,07-00,11.2,160,0.85,2638.25979008891,0,0,90,49,,,,,,,,
,08-00,11.2,164,0.85,2704.21628484114,0,0,90,49,,,,,,,,
,09-00,11.3,166,0.85,2761.63376911205,0,0,90,49,,,,,,,,
,10-00,11.4,162,0.85,2718.93871670547,0,0,90,43,,,,,,,,
,11-00,11.3,304,0.85,5057.44979403652,0,0,90,43,,,,,,,,
,12-00,11.5,299,0.85,5062.30819655175,0,0,90,43,,,,,,,,
,13-00,11.5,282,0.85,4774.48465360399,0,0,86,73,,,,,,,,
,14-00,11.5,282,0.85,4774.48465360399,0,0,86,73,,,,,,,,
,15-00,11.5,282,0.85,4774.48465360399,0,0,86,73,,,,,,,,
,16-00,11.5,282,0.85,4774.48465360399,0,0,84,82,,,,,,,,
,17-00,11.8,188,0.85,3266.02428478418,0,0,84,82,,,,1,,,,
,18-00,11.1,269,0.85,4395.97093037192,0,0,84,82,,,,,,,,
,19-00,11.4,67,0.85,1124.49934579794,0,0,82,89,,,,,,,,
,20-00,11.4,67,0.85,1124.49934579794,0,0,82,89,,,,,,,,
,21-00,11.5,62,0.85,1049.70939192712,0,0,82,89,,,,,,,,
,22-00,11.5,56,0.85,948.124612063203,0,0,82,90,,,,,,,,
,23-00,11.5,53,0.85,897.332222131246,0,0,82,90,,,,,,,,
,24-00,11.5,49,0.85,829.609035555303,0,0,82,90,,,,,,,,
08/08/2021,01-00,11.2,146,0.84,2379.08956365077,1,0,83,78,,,,,,,,
,02-00,11.2,146,0.84,2379.08956365077,1,0,83,78,,,,,,,,
,03-00,11.2,148,0.84,2411.67983164598,1,0,83,78,,,,,,,,
,04-00,11.2,148,0.84,2411.67983164598,1,0,90,61,,,,,,,,
,05-00,11.2,167,0.84,2721.28737760054,1,0,90,61,,,,,,,,
,06-00,11.8,219,0.84,3759.81118541237,1,0,90,61,,,,,,,,
,07-00,11.8,293,0.84,5030.24966815445,1,0,92,46,,,,,,,,
,08-00,11.7,297,0.84,5055.71081502572,1,0,92,46,,,,,,,,
,09-00,11.8,273,0.84,4686.887916062,1,0,92,46,,,,,,,,
,10-00,11.7,303,0.84,5157.84638704644,1,0,91,53,,,,,,,,
,11-00,11.5,329,0.84,5504.69995356695,1,0,91,53,,,,,,,,
,12-00,11.7,329,0.84,5600.4338658029,1,0,91,53,,,,,,,,
,13-00,11.8,309,0.84,5304.93906982842,1,0,87,75,,,,,,,,
,14-00,11.8,274,0.84,4704.05600366662,1,0,87,75,,,,,,,,
,15-00,11.9,229,0.84,3964.809790793,1,0,87,75,,,,,,,,
,16-00,11.7,233,0.84,3966.26471347135,1,0,85,86,,,,,,,,
,17-00,11.8,210,0.84,3605.29839697077,1,0,85,86,,,,,,,,
,18-00,11.9,154,0.84,2666.29130035861,1,0,85,86,,,,,,,,
,19-00,11.4,68,0.84,1127.85606026301,1,0,83,86,,,,,,,,
,20-00,11.5,73,0.84,1221.40758848142,1,0,83,86,,,,,,,,
,21-00,11.5,58,0.84,970.433426464691,1,0,83,86,,,,,,,,
,22-00,11.6,55,0.84,928.240668792313,1,0,83,89,,,,,,,,
,23-00,11.7,51,0.84,868.152362176133,1,0,83,89,,,,,,,,
,24-00,11.6,46,0.84,776.346741171752,1,0,83,89,,,,,,,,
08/09/2021,01-00,11.3,150,0.82,2407.37741743998,0,0,86,83,,,,,,,,
,02-00,11.3,150,0.82,2407.37741743998,0,0,86,83,,,,,,,,
,03-00,11.3,150,0.82,2407.37741743998,0,0,86,83,,,,,,,,
,04-00,11.3,154,0.82,2471.57414857172,0,0,92,55,,,,,,,,
,05-00,11.4,167,0.82,2703.9322285087,0,0,92,55,,,,,,,,
,06-00,11.5,183,0.82,2988.98275811354,0,0,92,55,,,,,,,,
,07-00,11.4,202,0.82,3270.62461172908,0,0,83,93,,,,,,,,
,08-00,11.6,184,0.82,3031.44917981351,0,0,83,93,,,,,,,,
,09-00,11.7,209,0.82,3473.0147485935,0,0,83,93,,,,,,,,
,10-00,11.7,224,0.82,3722.27418031074,0,0,89,91,,,,,,,,
,11-00,11.7,230,0.82,3821.97795299764,0,0,89,91,,,,,,,,
,12-00,11.7,236,0.82,3921.68172568453,0,0,89,91,,,,,,,,
,13-00,11.8,236,0.82,3955.2003729126,0,0,84,92,,,,,,,,
,14-00,11.3,192,0.82,3081.44309432318,0,0,84,92,,,,,,,,
,15-00,11.3,192,0.82,3081.44309432318,0,0,84,92,,,,,,,,
,16-00,11.8,234,0.82,3921.68172568453,0,0,83,92,1,,,,,,,
,17-00,11.8,93,0.82,1558.61709610539,0,0,83,92,,,,,,,,
,18-00,11.7,93,0.82,1545.40847664687,0,0,83,92,,,,,,,,
,19-00,11.8,62,0.82,1039.07806407026,0,0,79,90,,,,1,,,,
,20-00,11.6,57,0.82,939.090235050924,0,0,79,90,,,,,,,,
,21-00,11.6,52,0.82,856.713898642948,0,0,79,90,,,,,,,,
,22-00,11.6,50,0.82,823.763364079758,0,0,81,91,,,,,,,,
,23-00,11.5,48,0.82,783.995477537977,0,0,81,91,,,,,,,,
,24-00,11.5,45,0.82,734.995760191853,0,0,81,91,,,,,,,,
08/10/2021,01-00,11.5,85,0.8,1354.46373151886,0,0,83,87,,,,,,,,
,02-00,11.5,85,0.8,1354.46373151886,0,0,83,87,,,,,,,,
,03-00,11.5,85,0.8,1354.46373151886,0,0,83,87,,,,,,,,
,04-00,11.4,85,0.8,1342.68578602739,0,0,87,68,,,,,,,,
,05-00,11.3,90,0.8,1409.19653703804,0,0,87,68,,,,,,,,
,06-00,11.2,110,0.8,1707.10927593989,0,0,87,68,,,,,,,,
,07-00,11.8,137,0.8,2240.02666841268,0,0,91,52,,,,,,,,
,08-00,11.5,156,0.8,2485.83931902285,0,0,91,52,,,,,,,,
,09-00,11.7,156,0.8,2529.07130717977,0,0,91,52,,,,,,,,
,10-00,11.7,151,0.8,2448.01132938555,0,0,89,62,,,,,,,,
,11-00,11.7,172,0.8,2788.46323612129,0,0,89,62,,,,,,,,
,12-00,11.7,178,0.8,2885.73520947435,0,0,89,62,,,,,,,,
,13-00,11.9,180,0.8,2968.04226385003,0,0,85,73,,,,,,,,
,14-00,11.9,180,0.8,2968.04226385003,0,0,85,73,,,,,,,,
,15-00,11.9,182,0.8,3001.02051122614,0,0,85,73,,,,,,,,
,16-00,11.9,186,0.8,3066.97700597836,0,0,83,83,,,,,,,,
,17-00,12,170,0.8,2826.70691795241,0,0,83,83,,,,,,,,
,18-00,11.7,156,0.8,2529.07130717977,0,0,83,83,,,,,,,,
,19-00,11.7,56,0.8,907.871751295303,0,0,83,91,,,,,,,,
,20-00,11.7,54,0.8,875.447760177613,0,0,83,91,,,,,,,,
,21-00,11.6,50,0.8,803.671574711959,0,0,83,91,,,,,,,,
,22-00,11.6,48,0.8,771.524711723481,0,0,81,87,,,,,,,,
,23-00,11.6,48,0.8,771.524711723481,0,0,81,87,,,,,,,,
,24-00,11.6,48,0.8,771.524711723481,0,0,81,87,,,,,,,,
08/11/2021,01-00,11.5,103,0.85,1743.87205433053,0,0,84,76,,,,,,,,
,02-00,11.5,104,0.85,1760.80285097452,0,0,84,76,,,,,,,,
,03-00,11.5,109,0.85,1845.45683419445,0,0,84,76,,,,,,,,
,04-00,11.5,111,0.85,1879.31842748242,0,0,89,57,,,,,,,,
,05-00,11.5,115,0.85,1947.04161405836,0,0,89,57,,,,,,,,
,06-00,11.5,178,0.85,3013.68180262947,0,0,89,57,,,,,,,,
,07-00,11.2,216,0.85,3561.65071662003,0,0,92,45,,,,,,,,
,08-00,11.1,249,0.85,4069.13294298368,0,0,92,45,,,,,,,,
,09-00,11.2,273,0.85,4501.53076683921,0,0,92,45,,,,,,,,
,10-00,11.4,248,0.85,4162.32593668492,0,0,91,41,1,,,,,,,
,11-00,11.3,279,0.85,4641.54109386904,0,0,91,41,,,,,,,,
,12-00,11,294,0.85,4761.23446492609,0,0,91,41,,,,,,,,
,13-00,11.4,299,0.85,5018.28812527738,0,0,87,70,,,,,,,,
,14-00,11.6,290,0.85,4952.62607916245,0,0,87,70,,,,,,,,
,15-00,11.6,286,0.85,4884.31399531193,0,0,87,70,,,,,,,,
,16-00,11.6,284,0.85,4850.15795338667,0,0,84,84,,,,,,,,
,17-00,11.8,274,0.85,4760.05667037694,0,0,84,84,,,,,,,,
,18-00,12,240,0.85,4240.06037692861,0,0,84,84,,,,,,,,
,19-00,11.6,60,0.85,1024.68125775775,0,0,82,87,,,,,,,,
,20-00,11.7,63,0.85,1085.19045272017,0,0,82,87,,,,,,,,
,21-00,11.7,56,0.85,964.613735751259,0,0,82,87,,,,,,,,
,22-00,11.6,51,0.85,870.979069094086,0,0,82,90,,,,,,,,
,23-00,11.6,46,0.85,785.58896428094,0,0,82,90,,,,,,,,
,24-00,11.6,39,0.85,666.042817542536,0,0,82,90,,,,,,,,
08/12/2021,01-00,11.5,104,0.84,1740.087523316,0,0,85,78,,,,,,,,
,02-00,11.5,104,0.84,1740.087523316,0,0,85,78,,,,,,,,
,03-00,11.5,109,0.84,1823.74557732157,0,0,85,78,,,,,,,,
,04-00,11.3,152,0.84,2498.97519234746,0,0,85,78,,,,,,,,
,05-00,11,180,0.84,2880.74690314856,0,0,85,78,,,,,,,,
,06-00,11.5,260,0.84,4350.21880828999,0,0,93,39,,,,,,,,
,07-00,11.4,304,0.84,5042.18003411699,0,0,93,39,,,,,,,,
,08-00,11.5,334,0.84,5588.35800757253,0,0,93,39,,,,,,,,
,09-00,11.2,339,0.84,5524.05042518911,0,0,93,39,,,,,,,,
,10-00,11.2,344,0.84,5605.52609517715,0,0,87,88,,,,,,,,
,11-00,11.5,308,0.84,5153.33612674353,0,0,87,88,,,,,,,,
,12-00,11.2,336,0.84,5475.16502319629,0,0,87,88,,,,,,,,
,13-00,11.5,300,0.84,5019.48324033461,0,0,84,87,,1,,,,,,
,14-00,11.5,291,0.84,4868.89874312457,0,0,84,87,,1,,,,,,
,15-00,11.5,284,0.84,4751.77746751676,0,0,84,87,,,,,,,,
,16-00,11.6,274,0.84,4624.32624089261,0,0,83,90,,,,,,,,
,17-00,11.7,270,0.84,4596.10074093247,0,0,83,90,,,,,,,,
,18-00,11.8,252,0.84,4326.35807636492,0,0,83,90,,,,,,,,
,19-00,12,60,0.84,1047.54432841766,0,0,84,88,,,,,,,,
,20-00,11.9,60,0.84,1038.81479234751,0,0,84,88,,,,,,,,
,21-00,11.8,54,0.84,927.076730649626,0,0,84,88,,,,,,,,
,22-00,11.7,47,0.84,800.061980828985,0,0,81,92,,,,,,,,
,23-00,11.6,41,0.84,691.961225826997,0,0,81,92,,,,,,,,
,24-00,11.6,40,0.84,675.084122758046,0,0,81,92,,,,,,,,
08/13/2021,01-00,11.6,112,0.85,1912.73834781446,0,0,84,82,,,,,,,,
,02-00,11.6,112,0.85,1912.73834781446,0,0,84,82,,,,,,,,
,03-00,11.4,134,0.85,2248.99869159588,0,0,84,82,,,,,,,,
,04-00,11.4,153,0.85,2567.88656577739,0,0,89,63,,,,,,,,
,05-00,11.4,162,0.85,2718.93871670547,0,0,89,63,,,,,,,,
,06-00,11.6,253,0.85,4320.73930354517,0,0,89,63,,,,,,,,
,07-00,11.8,305,0.85,5298.60322797433,0,0,91,51,,,,,,,,
,08-00,11.1,379,0.85,6193.57986100728,0,0,91,51,,,,,,,,
,09-00,11.3,319,0.85,5306.995014137,0,0,91,51,1,,,,,,,
,10-00,11.3,296,0.85,4924.35900998292,0,0,88,75,,,,,,,,
,11-00,11.4,283,0.85,4749.75096807191,0,0,88,75,,,,,,,,
,12-00,11.4,296,0.85,4967.93740830136,0,0,88,75,,,,,,,,
,13-00,11.4,296,0.85,4967.93740830136,0,0,84,77,,,,,,,,
,14-00,11.8,264,0.85,4586.33197437778,0,0,84,77,,,,,,,,
,15-00,11.3,249,0.85,4142.45065366807,0,0,84,77,,,,,,,,
,16-00,11.2,278,0.85,4583.97638527949,0,0,83,83,,,,,,,,
,17-00,11.2,269,0.85,4435.57427208699,0,0,83,83,,,,,,,,
,18-00,11.8,214,0.85,3717.70849438199,0,0,83,83,,,,,,,,
,19-00,11.7,55,0.85,947.388490469987,0,0,81,90,,,,,,,,
,20-00,11.7,57,0.85,981.838981032532,0,0,81,90,,,,,,,,
,21-00,11.7,57,0.85,981.838981032532,0,0,81,90,,,,,,,,
,22-00,11.5,52,0.85,880.40142548726,0,0,81,90,,,,,,,,
,23-00,11.5,50,0.85,846.539832199289,0,0,81,90,,,,,,,,
,24-00,11.5,50,0.85,846.539832199289,0,0,81,90,,,,,,,,
08/14/2021,01-00,11.5,95,0.85,1608.42568117865,0,0,85,69,,,,,,,,
,02-00,11.5,95,0.85,1608.42568117865,0,0,85,69,,,,,,,,
,03-00,11.5,95,0.85,1608.42568117865,0,0,85,69,,,,,,,,
,04-00,11.4,95,0.85,1594.43937090753,0,0,87,59,,,,,,,,
,05-00,11.3,110,0.85,1829.9982807369,0,0,87,59,,,,,,,,
,06-00,11.2,135,0.85,2226.03169788752,0,0,87,59,,,,,,,,
,07-00,11.7,179,0.85,3083.31890534777,0,0,91,42,,,,,,,,
,08-00,11.6,194,0.85,3313.13606675005,0,0,91,42,,,,,,,,
,09-00,11.5,227,0.85,3843.29083818477,0,0,91,42,1,,,,,,,
,10-00,11.3,220,0.85,3659.99656147379,0,0,91,44,1,,,,,,,
,11-00,11.5,215,0.85,3640.12127845694,0,0,91,44,1,,,,,,,
,12-00,11.8,363,0.85,6306.20646476945,0,0,91,44,,,,,,,,
,13-00,11.6,369,0.85,6301.78973521015,0,0,87,60,,,,,,,,
,14-00,11.4,359,0.85,6025.30246479793,0,0,87,60,,,,,,,,
,15-00,11.5,349,0.85,5908.84802875104,0,0,87,60,,,,,,,,
,16-00,11.6,329,0.85,5618.66889670498,0,0,85,73,,,,,,,,
,17-00,11.6,314,0.85,5362.49858226555,0,0,85,73,,,,,,,,
,18-00,11.6,294,0.85,5020.93816301296,0,0,85,73,,,,,,,,
,19-00,11.8,279,0.85,4846.91901837652,0,0,82,86,,,,,,,,
,20-00,11.9,62,0.85,1086.22102295067,0,0,82,86,,,,,,,,
,21-00,11.7,59,0.85,1016.28947159508,0,0,82,86,,,,,,,,
,22-00,11.6,58,0.85,990.52521583249,0,0,81,80,,,,,,,,
,23-00,11.5,54,0.85,914.263018775232,0,0,81,80,,,,,,,,
,24-00,11.5,50,0.85,846.539832199289,0,0,81,80,,,,,,,,
08/15/2021,01-00,11.6,129,0.865,2241.94231660585,1,0,82,74,,,,,,,,
,02-00,11.5,139,0.865,2394.91098175251,1,0,82,74,,,,,,,,
,03-00,11.5,156,0.865,2687.81376369346,1,0,82,74,,,,,,,,
,04-00,11.3,181,0.865,3064.31744196334,1,0,86,63,,,,,,,,
,05-00,11,205,0.865,3378.49500397366,1,0,86,63,,,,,,,,
,06-00,11,280,0.865,4614.529761525,1,0,86,63,,,,,,,,
,07-00,11.2,309,0.865,5185.05344113173,1,0,91,57,,,,,,,,
,08-00,11.7,203,0.865,3558.43170019417,1,0,91,57,1,,,,,,,
,09-00,11.4,299,0.865,5106.84615101757,1,0,91,57,,,,,,,,
,10-00,11.4,334,0.865,5704.63750648786,1,0,84,79,,,,,,,,
,11-00,11.5,352,0.865,6064.81054371858,1,0,84,79,,,,,,,,
,12-00,11.4,340,0.865,5807.11602456848,1,0,84,79,,,,,,,,
,13-00,11.4,349,0.865,5960.83380168941,1,0,83,80,,,,,,,,
,14-00,11.5,344,0.865,5926.97394045224,1,0,83,80,,,,,,,,
,15-00,11.8,313,0.865,5533.54033156378,1,0,83,80,,,,,,,,
,16-00,11.9,300,0.865,5348.65949631307,1,0,81,91,,,,,,,,
,17-00,11.8,319,0.865,5639.61458712091,1,0,81,91,,,,,,,,
,18-00,11.2,294,0.865,4933.35181777582,1,0,81,91,,,,,,,,
,19-00,11.8,55,0.865,972.347342607054,1,0,84,82,,,,,,,,
,20-00,11.7,55,0.865,964.107110890045,1,0,84,82,,,,,,,,
,21-00,11.7,53,0.865,929.048670494043,1,0,84,82,,,,,,,,
,22-00,11.6,46,0.865,799.452298944721,1,0,77,93,,,,,,,,
,23-00,11.6,43,0.865,747.314105535283,1,0,77,93,,,,,,,,
,24-00,11.6,41,0.865,712.555309928991,1,0,77,93,,,,,,,,
08/16/2021,01-00,11.6,41,0.77,634.297790341414,0,0,80,93,,,,,,,,
,02-00,11.6,41,0.77,634.297790341414,0,0,80,93,,,,,,,,
,03-00,11.4,41,0.77,623.361621542424,0,0,80,93,,,,,,,,
,04-00,11.4,41,0.77,623.361621542424,0,0,82,80,,,,,,,,
,05-00,11.4,43,0.77,653.769505520103,0,0,82,80,,,,,,,,
,06-00,11.3,82,0.77,1235.78707428586,0,0,82,80,,,,,,,,
,07-00,11.2,94,0.77,1404.09737946056,0,0,82,87,,,,,,,,
,08-00,11.6,138,0.77,2134.95353822232,0,0,82,87,,,,,,,,
,09-00,11.7,134,0.77,2090.94212720199,0,0,82,87,,,,,,,,
,10-00,11.2,144,0.77,2150.95768768426,0,0,83,78,,,,,,,,
,11-00,11.5,147,0.77,2254.58455545029,0,0,83,78,,,,,,,,
,12-00,11.8,206,0.77,3241.90720933959,0,0,83,78,,,,1,,,,
,13-00,11.7,139,0.77,2168.96235582893,0,0,80,91,,,,,,,,
,14-00,11.7,125,0.77,1950.5057156735,0,0,80,91,,,,,,,,
,15-00,11.7,125,0.77,1950.5057156735,0,0,80,91,,,,,,,,
,16-00,11.7,132,0.77,2059.73403575122,0,0,78,91,,,,,,,,
,17-00,11.6,187,0.77,2893.01675106937,0,0,78,91,,,,1,,,,
,18-00,11.6,123,0.77,1902.89337102424,0,0,78,91,,,,,,,,
,19-00,11.8,61,0.77,959.98223189182,0,0,78,91,,,,,,,,
,20-00,11.7,61,0.77,951.846789248669,0,0,78,91,,,,,,,,
,21-00,11.6,56,0.77,866.357957539492,0,0,78,91,,,,,,,,
,22-00,11.6,56,0.77,866.357957539492,0,0,77,93,,,,,,,,
,23-00,11.6,51,0.77,789.004568473466,0,0,77,93,,,,,,,,
,24-00,11.6,49,0.77,758.063212847055,0,0,77,93,,,,,,,,
08/17/2021,01-00,11.7,100,0.82,1661.72954478158,0,0,78,90,,,,,,,,
,02-00,11.7,100,0.82,1661.72954478158,0,0,78,90,,,,,,,,
,03-00,11.7,100,0.82,1661.72954478158,0,0,78,90,,,,,,,,
,04-00,11.7,100,0.82,1661.72954478158,0,0,80,85,,,,,,,,
,05-00,11.6,100,0.82,1647.52672815952,0,0,80,85,,,,,,,,
,06-00,11.3,117,0.82,1877.75438560319,0,0,80,85,,,,,,,,
,07-00,11.3,166,0.82,2664.16434196691,0,0,82,80,,,,,,,,
,08-00,11.3,160,0.82,2567.86924526931,0,0,82,80,,,,,,,,
,09-00,11.5,159,0.82,2596.98501934455,0,0,82,80,,,,,,,,
,10-00,11.5,169,0.82,2760.31741049829,0,0,82,80,,,,,,,,
,11-00,11.5,174,0.82,2841.98360607516,0,0,82,80,,,,,,,,
,12-00,11.6,164,0.82,2701.94383418161,0,0,82,80,,,,,,,,
,13-00,11.6,154,0.82,2537.19116136565,0,0,81,87,,,,,,,,
,14-00,11.6,159,0.82,2619.56749777363,0,0,81,87,,,,,,,,
,15-00,11.7,163,0.82,2708.61915799398,0,0,81,87,,,,,1,,,
,16-00,11.6,164,0.82,2701.94383418161,0,0,81,87,,,,,,,,
,17-00,11.7,154,0.82,2559.06349896363,0,0,81,87,,,,,,,,
,18-00,11.9,134,0.82,2264.78113855445,0,0,81,87,,,,,,,,
,19-00,11.7,60,0.82,997.037726868948,0,0,78,91,,,,,,,,
,20-00,11.7,60,0.82,997.037726868948,0,0,78,91,,,,,,,,
,21-00,11.7,57,0.82,947.185840525501,0,0,78,91,,,,,,,,
,22-00,11.6,54,0.82,889.664433206139,0,0,80,90,,,,,,,,
,23-00,11.6,52,0.82,856.713898642948,0,0,80,90,,,,,,,,
,24-00,11.6,49,0.82,807.288096798163,0,0,80,90,,,,,,,,
08/18/2021,01-00,11.5,100,0.84,1673.16108011154,0,0,81,78,,,,,,,,
,02-00,11.5,100,0.84,1673.16108011154,0,0,81,78,,,,,,,,
,03-00,11.5,100,0.84,1673.16108011154,0,0,81,78,,,,,,,,
,04-00,11.5,100,0.84,1673.16108011154,0,0,82,78,,,,,,,,
,05-00,11.4,105,0.84,1741.54244599435,0,0,82,78,,,,,,,,
,06-00,11.4,105,0.84,1741.54244599435,0,0,82,78,,,,,,,,
,07-00,11.2,124,0.84,2020.59661570339,0,0,84,76,,,,,,,,
,08-00,11.5,154,0.84,2576.66806337176,0,0,84,76,,,,,,,,
,09-00,11.4,159,0.84,2637.19284679145,0,0,84,76,,,,,,,,
,10-00,11.4,186,0.84,3085.01804719,0,0,84,76,,,,,,,,
,11-00,11.4,194,0.84,3217.70699545624,0,0,82,90,,,,,,,,
,12-00,11.5,176,0.84,2944.7635009963,0,0,82,90,,,,,,,,
,13-00,11.6,172,0.84,2902.8617278596,0,0,82,90,,,,,,,,
,14-00,11.7,172,0.84,2927.88639792735,0,0,82,90,,,,,,,,
,15-00,11.7,170,0.84,2893.84120725378,0,0,82,90,,,,,,,,
,16-00,11.7,168,0.84,2859.7960165802,0,0,81,91,,,,,,,,
,17-00,11.7,162,0.84,2757.66044455948,0,0,81,91,,,,,,,,
,18-00,11.8,143,0.84,2455.03652746105,0,0,81,91,,,,,,,,
,19-00,11.7,52,0.84,885.17495751292,0,0,81,90,,,,,,,,
,20-00,11.7,56,0.84,953.265338860068,0,0,81,90,,,,,,,,
,21-00,11.7,54,0.84,919.220148186494,0,0,81,90,,,,,,,,
,22-00,11.6,49,0.84,826.978050378606,0,0,80,93,,,,,,,,
,23-00,11.6,47,0.84,793.223844240704,0,0,80,93,,,,,,,,
,24-00,11,45,0.84,720.186725787139,0,0,80,93,,,,,,,,
08/19/2021,01-00,11.6,45,0.83,750.428332887292,0,0,82,80,,,,,,,,
,02-00,11.6,45,0.83,750.428332887292,0,0,82,80,,,,,,,,
,03-00,11.6,43,0.83,717.075962536745,0,0,82,80,,,,,,,,
,04-00,11.5,83,0.83,1372.19127153433,0,0,85,68,,,,,,,,
,05-00,11.5,83,0.83,1372.19127153433,0,0,85,68,,,,,,,,
,06-00,11.5,133,0.83,2198.81251944658,0,0,85,68,,,,,,,,
,07-00,11.3,189,0.83,3070.28695507163,0,0,86,67,,,,,,,,
,08-00,11.3,245,0.83,3980.00160842618,0,0,86,67,,,,,,,,
,09-00,11.3,260,0.83,4223.67517628901,0,0,86,67,,,,,,,,
,10-00,11.3,268,0.83,4353.63441248252,0,0,84,72,,,,,,,,
,11-00,11.3,234,0.83,3801.30765866011,0,0,84,72,,,,,,,,
,12-00,11.5,236,0.83,3901.6522901458,0,0,84,72,,,,,,,,
,13-00,11.7,234,0.83,3935.86722179852,0,0,82,80,,,,,,,,
